domain,label,source,domain_length,digit_ratio,dot_ratio,num_hyphens,hyphen_ratio,num_special_chars,special_char_ratio,subdomain_count,brand_keyword_position,registered_domain_length,has_cse_keyword_in_subdomain,is_malicious_gtld,brand_to_reg_length_ratio,min_brand_levenshtein,has_brand_in_path,has_ip,has_repeated_digits,consonant_ratio,vowel_ratio,longest_consonant_run,is_punycode,subdomain_depth,is_common_tld,tld_length,entropy,has_login,has_signin,has_secure,has_account,has_verify,has_update,has_support,has_banking,has_paypal,has_auth,has_security,has_confirm,has_https,domain_age_days,has_ssl,is_lets_encrypt,cert_domain_matches,has_mx,has_spf,cert_age_days,cert_days_remaining,a_record_count,ttl_value
tagesschau.de,Legitimate,tranco_external,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5384615384615384,0.3846153846153846,4.0,0.0,0.0,0.0,2.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,1,18344
funko.com,Legitimate,tranco_external,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,2.0,0.0,0.0,1.0,3.0,2.9477027792200903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,1,0,0,1,1,-1,-1,2,300
itch.io,Legitimate,tranco_external,7.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4285714285714285,0.4285714285714285,3.0,0.0,0.0,0.0,2.0,2.521640636343318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5248,1,0,0,1,1,-1,-1,3,300
samsunghrm.com,Legitimate,tranco_external,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.7142857142857143,0.2142857142857142,5.0,0.0,0.0,1.0,3.0,3.3248629576173565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042,0,0,0,0,0,-1,-1,0,-1
tradedoubler.com,Legitimate,tranco_external,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5625,0.375,2.0,0.0,0.0,1.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9648,1,0,0,1,1,-1,-1,3,58
awsapps.com,Legitimate,tranco_external,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,3.0,0.0,0.0,1.0,3.0,2.9139770731827523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6090,1,0,0,0,0,-1,-1,4,60
qunaer.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4,1.0,0.0,0.0,1.0,3.0,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7378,0,0,0,0,0,-1,-1,2,293
esecured.net,Legitimate,tranco_external,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4166666666666667,1.0,0.0,0.0,1.0,3.0,2.9182958340544896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5760,1,0,0,1,0,-1,-1,1,58
kabum.com.br,Legitimate,tranco_external,12.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.25,2.0,0.0,1.0,0.0,2.0,3.084962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,4,60
taxfoundation.org,Legitimate,tranco_external,17.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5294117647058824,0.4117647058823529,2.0,0.0,0.0,1.0,3.0,3.4548223999466066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10972,1,0,0,1,1,-1,-1,1,299
fabswingers.com,Legitimate,tranco_external,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.2666666666666666,3.0,0.0,0.0,1.0,3.0,3.773557262275185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,3,58
hola.com,Legitimate,tranco_external,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.375,1.0,0.0,0.0,1.0,3.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11149,1,0,0,1,1,-1,-1,3,57
marketo.com,Legitimate,tranco_external,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5454545454545454,0.3636363636363636,2.0,0.0,0.0,1.0,3.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8631,1,0,0,1,1,-1,-1,1,596
opendemocracy.net,Legitimate,tranco_external,17.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5882352941176471,0.3529411764705882,2.0,0.0,0.0,1.0,3.0,3.4548223999466066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9428,1,0,0,1,1,-1,-1,2,300
amebaownd.com,Legitimate,tranco_external,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5384615384615384,0.3846153846153846,3.0,0.0,0.0,1.0,3.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4207,0,0,0,0,0,-1,-1,0,-1
gliacloud.com,Legitimate,tranco_external,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5384615384615384,0.3846153846153846,2.0,0.0,0.0,1.0,3.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3935,1,0,0,1,1,-1,-1,4,299
jdsupra.com,Legitimate,tranco_external,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,3.0,0.0,0.0,1.0,3.0,3.459431618637298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7070,1,0,0,1,1,-1,-1,1,299
blisspointmedia.com,Legitimate,tranco_external,19.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5789473684210527,0.3684210526315789,3.0,0.0,0.0,1.0,3.0,3.6818808028034025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368,0,0,0,1,1,-1,-1,0,-1
google.jo,Legitimate,tranco_external,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,2.0,0.0,0.0,0.0,2.0,2.4193819456463714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,1,300
amazon.com.mx,Legitimate,tranco_external,13.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5384615384615384,0.3076923076923077,2.0,0.0,1.0,0.0,2.0,2.8731406795131336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,3,575
megaupload.com,Legitimate,tranco_external,14.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4285714285714285,2.0,0.0,0.0,1.0,3.0,3.378783493486176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7659,0,0,0,0,0,-1,-1,0,-1
verizonwireless.com,Legitimate,tranco_external,19.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5789473684210527,0.3684210526315789,2.0,0.0,0.0,1.0,3.0,3.5766176449086657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,2,295
ufanet.ru,Legitimate,tranco_external,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,1.0,0.0,0.0,0.0,2.0,2.9477027792200903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10450,1,0,0,1,1,-1,-1,1,21596
blogspot.com.br,Legitimate,tranco_external,15.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.2,3.0,0.0,1.0,0.0,2.0,3.323231428797621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,1,-1,-1,1,300
kinogo.media,Legitimate,tranco_external,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.4166666666666667,0.5,1.0,0.0,0.0,0.0,5.0,3.251629167387823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,2,297
lum-sdk.io,Legitimate,tranco_external,10.0,0.0,0.1,1.0,0.1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.3,3.0,0.0,0.0,0.0,2.0,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892,1,0,0,0,1,-1,-1,4,59
thedrive.com,Legitimate,tranco_external,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,2.0,0.0,0.0,1.0,3.0,3.418295834054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9430,1,0,0,1,1,-1,-1,1,1478
convertexperiments.com,Legitimate,tranco_external,22.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6363636363636364,0.3181818181818182,3.0,0.0,0.0,1.0,3.0,3.550340709546388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5026,0,0,0,1,0,-1,-1,0,-1
sport.cz,Legitimate,tranco_external,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.75,0.125,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,2,295
theringer.com,Legitimate,tranco_external,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6153846153846154,0.3076923076923077,2.0,0.0,0.0,1.0,3.0,3.3927474104487847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9075,1,0,0,1,1,-1,-1,1,59
ib-ibi.com,Legitimate,tranco_external,10.0,0.0,0.1,1.0,0.1,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.0,1.0,3.0,2.646439344671016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,-1,-1,0,-1
pardot.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.3,2.0,0.0,0.0,1.0,3.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6979,1,0,0,1,1,-1,-1,4,58
zippia.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.4,2.0,0.0,0.0,1.0,3.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007,1,0,0,1,1,-1,-1,1,58
5movierulz.voyage,Legitimate,tranco_external,17.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.4705882352941176,0.4117647058823529,2.0,0.0,0.0,0.0,6.0,3.734521664779752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,-1,-1,2,299
zimperium.com,Legitimate,tranco_external,13.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5384615384615384,0.3846153846153846,2.0,0.0,0.0,1.0,3.0,3.180832987205441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5614,1,0,0,1,1,-1,-1,2,60
awmdm.com,Legitimate,tranco_external,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,4.0,0.0,0.0,1.0,3.0,2.6416041678685933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6151,0,0,0,0,1,-1,-1,0,-1
klarna.net,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.3,2.0,0.0,0.0,1.0,3.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,1,1,-1,-1,0,-1
voz.vn,Legitimate,tranco_external,6.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,2.0,0.0,0.0,0.0,2.0,2.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,3,300
netafraz.com,Legitimate,tranco_external,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,2.0,0.0,0.0,1.0,3.0,3.4182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6429,1,0,0,1,1,-1,-1,1,96
cutt.ly,Legitimate,tranco_external,7.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.7142857142857143,0.1428571428571428,2.0,0.0,0.0,0.0,2.0,2.5216406363433186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978,1,0,0,1,1,-1,-1,2,298
orange.es,Legitimate,tranco_external,9.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,2.0,0.0,0.0,0.0,2.0,2.94770277922009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,2,14
coppersurfer.tk,Legitimate,tranco_external,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.6666666666666666,0.2666666666666666,2.0,0.0,0.0,0.0,2.0,3.32323142879762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,1,105
nhm.ac.uk,Legitimate,tranco_external,9.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,3.0,0.0,1.0,0.0,2.0,2.94770277922009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,1,299
nexters.team,Legitimate,tranco_external,12.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,2.0,0.0,0.0,0.0,4.0,3.0220552088742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,1,-1,-1,0,-1
grserver.gr,Legitimate,tranco_external,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.7272727272727273,0.1818181818181818,3.0,0.0,0.0,0.0,2.0,2.3685225277282065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,1,3598
clouddatahub.net,Legitimate,tranco_external,16.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5625,0.375,2.0,0.0,0.0,1.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5166,0,0,0,0,1,-1,-1,0,-1
had.pm,Legitimate,tranco_external,6.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,2.0,0.0,0.0,0.0,2.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301,0,0,0,0,1,-1,-1,1,3596
saya.pk,Legitimate,tranco_external,7.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,2.0,0.0,0.0,0.0,2.0,2.5216406363433186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472,1,0,0,1,1,-1,-1,1,60
tyler-brown.com,Legitimate,tranco_external,15.0,0.0,0.0666666666666666,1.0,0.0666666666666666,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.2,3.0,0.0,0.0,1.0,3.0,3.640223928941852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743,1,0,0,1,1,-1,-1,1,299
300624.com,Legitimate,tranco_external,10.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.2,0.1,1.0,0.0,0.0,1.0,3.0,3.121928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273,1,0,0,0,0,-1,-1,1,598
splunk.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.7,0.2,3.0,0.0,0.0,1.0,3.0,3.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8859,1,0,0,1,1,-1,-1,1,298
cdbaby.com,Legitimate,tranco_external,10.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.7,0.2,3.0,0.0,0.0,1.0,3.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10227,1,0,0,1,1,-1,-1,2,299
bibliocommons.com,Legitimate,tranco_external,17.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5882352941176471,0.3529411764705882,2.0,0.0,0.0,1.0,3.0,2.984234164652489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7649,1,0,0,1,1,-1,-1,1,814
uab.cat,Legitimate,tranco_external,7.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4285714285714285,0.4285714285714285,1.0,0.0,0.0,0.0,3.0,2.5216406363433186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7329,1,0,0,1,1,-1,-1,1,1672
tvguide.com,Legitimate,tranco_external,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5454545454545454,0.3636363636363636,3.0,0.0,0.0,1.0,3.0,3.459431618637298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11417,1,0,0,1,1,-1,-1,2,276
ugr.es,Legitimate,tranco_external,6.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,2.0,0.0,0.0,0.0,2.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,1,7199
wejoysg.com,Legitimate,tranco_external,11.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,3.0,0.0,0.0,1.0,3.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953,1,0,0,0,0,-1,-1,4,60
jio.com,Legitimate,tranco_external,7.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4285714285714285,0.4285714285714285,1.0,0.0,0.0,1.0,3.0,2.521640636343318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650,1,0,0,1,1,-1,-1,4,1918
cookieadmin.net,Legitimate,tranco_external,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,2.0,0.0,0.0,1.0,3.0,3.373557262275185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,1,0,0,1,1,-1,-1,1,299
xn--72cc3cj1fsbk9jtci.cc,Legitimate,tranco_external,24.0,0.2083333333333333,0.0416666666666666,2.0,0.0833333333333333,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.625,0.0416666666666666,4.0,1.0,0.0,0.0,2.0,3.772055208874201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,1,0,0,0,0,-1,-1,2,300
hollisterco.com,Legitimate,tranco_external,15.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6,0.3333333333333333,2.0,0.0,0.0,1.0,3.0,3.323231428797621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8743,1,0,0,1,1,-1,-1,4,296
nab.com.au,Legitimate,tranco_external,10.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4,0.4,1.0,0.0,1.0,0.0,2.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,2,6
expo.dev,Legitimate,tranco_external,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.375,2.0,0.0,0.0,0.0,3.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,1,-1,-1,2,299
